files,type,name,line,lines
"{'language': 'python', 'functions': ['sqlalchemy_connect_url', 'event_bus', 'setup_teardown_tables', 'facade', 'inserted_payment', 'get_payment', 'test_adding_new_payment_is_reflected_on_pending_payments_list', 'test_pending_payments_returns_only_new_payments', 'test_successful_charge_updates_status', 'test_unsuccessful_charge', 'test_capture'], 'classes': [], 'interfaces': [], 'imports': ['typing', 'unittest.mock', 'uuid', '_pytest.fixtures', 'pytest', 'sqlalchemy.engine', 'foundation.events', 'foundation.value_objects.factories', 'db_infrastructure', 'payments.api', 'payments.api.exceptions', 'payments.config', 'payments.dao', 'payments.events', 'payments.facade', 'payments.models'], 'calls': [['Mock', 29], ['PaymentsFacade', 39], ['PaymentsConfig', 39], ['getattr', 44], ['str', 47], ['get_dollars', 72], ['dict', 78], ['str', 79], ['int', 81], ['PaymentDto', 90], ['PaymentStarted', 91], ['get_dollars', 116], ['get_payment', 117], ['PaymentCharged', 120], ['get_dollars', 132], ['get_payment', 133], ['PaymentFailed', 134], ['get_payment', 145], ['PaymentCaptured', 146]], 'call_map': {'sqlalchemy_connect_url': [], 'event_bus': [], 'Mock': [29], 'setup_teardown_tables': [], 'facade': [], 'PaymentsFacade': [39], 'PaymentsConfig': [39], 'inserted_payment': [], 'getattr': [44], 'str': [47, 79], 'get_payment': [117, 133, 145], 'test_adding_new_payment_is_reflected_on_pending_payments_list': [], 'get_dollars': [72, 116, 132], 'dict': [78], 'int': [81], 'PaymentDto': [90], 'PaymentStarted': [91], 'test_pending_payments_returns_only_new_payments': [], 'test_successful_charge_updates_status': [], 'PaymentCharged': [120], 'test_unsuccessful_charge': [], 'PaymentFailed': [134], 'test_capture': [], 'PaymentCaptured': [146]}}",function,test_pending_payments_returns_only_new_payments,,
"{'language': 'python', 'functions': ['sqlalchemy_connect_url', 'event_bus', 'setup_teardown_tables', 'facade', 'inserted_payment', 'get_payment', 'test_adding_new_payment_is_reflected_on_pending_payments_list', 'test_pending_payments_returns_only_new_payments', 'test_successful_charge_updates_status', 'test_unsuccessful_charge', 'test_capture'], 'classes': [], 'interfaces': [], 'imports': ['typing', 'unittest.mock', 'uuid', '_pytest.fixtures', 'pytest', 'sqlalchemy.engine', 'foundation.events', 'foundation.value_objects.factories', 'db_infrastructure', 'payments.api', 'payments.api.exceptions', 'payments.config', 'payments.dao', 'payments.events', 'payments.facade', 'payments.models'], 'calls': [['Mock', 29], ['PaymentsFacade', 39], ['PaymentsConfig', 39], ['getattr', 44], ['str', 47], ['get_dollars', 72], ['dict', 78], ['str', 79], ['int', 81], ['PaymentDto', 90], ['PaymentStarted', 91], ['get_dollars', 116], ['get_payment', 117], ['PaymentCharged', 120], ['get_dollars', 132], ['get_payment', 133], ['PaymentFailed', 134], ['get_payment', 145], ['PaymentCaptured', 146]], 'call_map': {'sqlalchemy_connect_url': [], 'event_bus': [], 'Mock': [29], 'setup_teardown_tables': [], 'facade': [], 'PaymentsFacade': [39], 'PaymentsConfig': [39], 'inserted_payment': [], 'getattr': [44], 'str': [47, 79], 'get_payment': [117, 133, 145], 'test_adding_new_payment_is_reflected_on_pending_payments_list': [], 'get_dollars': [72, 116, 132], 'dict': [78], 'int': [81], 'PaymentDto': [90], 'PaymentStarted': [91], 'test_pending_payments_returns_only_new_payments': [], 'test_successful_charge_updates_status': [], 'PaymentCharged': [120], 'test_unsuccessful_charge': [], 'PaymentFailed': [134], 'test_capture': [], 'PaymentCaptured': [146]}}",function,test_successful_charge_updates_status,,
"{'language': 'python', 'functions': ['sqlalchemy_connect_url', 'event_bus', 'setup_teardown_tables', 'facade', 'inserted_payment', 'get_payment', 'test_adding_new_payment_is_reflected_on_pending_payments_list', 'test_pending_payments_returns_only_new_payments', 'test_successful_charge_updates_status', 'test_unsuccessful_charge', 'test_capture'], 'classes': [], 'interfaces': [], 'imports': ['typing', 'unittest.mock', 'uuid', '_pytest.fixtures', 'pytest', 'sqlalchemy.engine', 'foundation.events', 'foundation.value_objects.factories', 'db_infrastructure', 'payments.api', 'payments.api.exceptions', 'payments.config', 'payments.dao', 'payments.events', 'payments.facade', 'payments.models'], 'calls': [['Mock', 29], ['PaymentsFacade', 39], ['PaymentsConfig', 39], ['getattr', 44], ['str', 47], ['get_dollars', 72], ['dict', 78], ['str', 79], ['int', 81], ['PaymentDto', 90], ['PaymentStarted', 91], ['get_dollars', 116], ['get_payment', 117], ['PaymentCharged', 120], ['get_dollars', 132], ['get_payment', 133], ['PaymentFailed', 134], ['get_payment', 145], ['PaymentCaptured', 146]], 'call_map': {'sqlalchemy_connect_url': [], 'event_bus': [], 'Mock': [29], 'setup_teardown_tables': [], 'facade': [], 'PaymentsFacade': [39], 'PaymentsConfig': [39], 'inserted_payment': [], 'getattr': [44], 'str': [47, 79], 'get_payment': [117, 133, 145], 'test_adding_new_payment_is_reflected_on_pending_payments_list': [], 'get_dollars': [72, 116, 132], 'dict': [78], 'int': [81], 'PaymentDto': [90], 'PaymentStarted': [91], 'test_pending_payments_returns_only_new_payments': [], 'test_successful_charge_updates_status': [], 'PaymentCharged': [120], 'test_unsuccessful_charge': [], 'PaymentFailed': [134], 'test_capture': [], 'PaymentCaptured': [146]}}",function,test_unsuccessful_charge,,
"{'language': 'python', 'functions': ['sqlalchemy_connect_url', 'event_bus', 'setup_teardown_tables', 'facade', 'inserted_payment', 'get_payment', 'test_adding_new_payment_is_reflected_on_pending_payments_list', 'test_pending_payments_returns_only_new_payments', 'test_successful_charge_updates_status', 'test_unsuccessful_charge', 'test_capture'], 'classes': [], 'interfaces': [], 'imports': ['typing', 'unittest.mock', 'uuid', '_pytest.fixtures', 'pytest', 'sqlalchemy.engine', 'foundation.events', 'foundation.value_objects.factories', 'db_infrastructure', 'payments.api', 'payments.api.exceptions', 'payments.config', 'payments.dao', 'payments.events', 'payments.facade', 'payments.models'], 'calls': [['Mock', 29], ['PaymentsFacade', 39], ['PaymentsConfig', 39], ['getattr', 44], ['str', 47], ['get_dollars', 72], ['dict', 78], ['str', 79], ['int', 81], ['PaymentDto', 90], ['PaymentStarted', 91], ['get_dollars', 116], ['get_payment', 117], ['PaymentCharged', 120], ['get_dollars', 132], ['get_payment', 133], ['PaymentFailed', 134], ['get_payment', 145], ['PaymentCaptured', 146]], 'call_map': {'sqlalchemy_connect_url': [], 'event_bus': [], 'Mock': [29], 'setup_teardown_tables': [], 'facade': [], 'PaymentsFacade': [39], 'PaymentsConfig': [39], 'inserted_payment': [], 'getattr': [44], 'str': [47, 79], 'get_payment': [117, 133, 145], 'test_adding_new_payment_is_reflected_on_pending_payments_list': [], 'get_dollars': [72, 116, 132], 'dict': [78], 'int': [81], 'PaymentDto': [90], 'PaymentStarted': [91], 'test_pending_payments_returns_only_new_payments': [], 'test_successful_charge_updates_status': [], 'PaymentCharged': [120], 'test_unsuccessful_charge': [], 'PaymentFailed': [134], 'test_capture': [], 'PaymentCaptured': [146]}}",function,test_capture,,
"{'language': 'python', 'functions': ['pytest_addoption'], 'classes': [], 'interfaces': [], 'imports': ['_pytest.config.argparsing'], 'calls': [], 'call_map': {'pytest_addoption': []}}",function,pytest_addoption,,
"{'language': 'python', 'functions': ['api_key', 'api_consumer', 'source', 'test_charge_then_capture'], 'classes': [], 'interfaces': [], 'imports': ['datetime', '_pytest.fixtures', 'pytest', 'requests', 'foundation.value_objects.factories', 'payments.api', 'payments.api.requests'], 'calls': [['str', 16], ['ApiConsumer', 23], ['str', 34], ['str', 39], ['get_dollars', 44]], 'call_map': {'api_key': [], 'str': [16, 34, 39], 'api_consumer': [], 'ApiConsumer': [23], 'source': [], 'test_charge_then_capture': [], 'get_dollars': [44]}}",function,api_key,,
"{'language': 'python', 'functions': ['api_key', 'api_consumer', 'source', 'test_charge_then_capture'], 'classes': [], 'interfaces': [], 'imports': ['datetime', '_pytest.fixtures', 'pytest', 'requests', 'foundation.value_objects.factories', 'payments.api', 'payments.api.requests'], 'calls': [['str', 16], ['ApiConsumer', 23], ['str', 34], ['str', 39], ['get_dollars', 44]], 'call_map': {'api_key': [], 'str': [16, 34, 39], 'api_consumer': [], 'ApiConsumer': [23], 'source': [], 'test_charge_then_capture': [], 'get_dollars': [44]}}",function,api_consumer,,
"{'language': 'python', 'functions': ['api_key', 'api_consumer', 'source', 'test_charge_then_capture'], 'classes': [], 'interfaces': [], 'imports': ['datetime', '_pytest.fixtures', 'pytest', 'requests', 'foundation.value_objects.factories', 'payments.api', 'payments.api.requests'], 'calls': [['str', 16], ['ApiConsumer', 23], ['str', 34], ['str', 39], ['get_dollars', 44]], 'call_map': {'api_key': [], 'str': [16, 34, 39], 'api_consumer': [], 'ApiConsumer': [23], 'source': [], 'test_charge_then_capture': [], 'get_dollars': [44]}}",function,source,,
"{'language': 'python', 'functions': ['api_key', 'api_consumer', 'source', 'test_charge_then_capture'], 'classes': [], 'interfaces': [], 'imports': ['datetime', '_pytest.fixtures', 'pytest', 'requests', 'foundation.value_objects.factories', 'payments.api', 'payments.api.requests'], 'calls': [['str', 16], ['ApiConsumer', 23], ['str', 34], ['str', 39], ['get_dollars', 44]], 'call_map': {'api_key': [], 'str': [16, 34, 39], 'api_consumer': [], 'ApiConsumer': [23], 'source': [], 'test_charge_then_capture': [], 'get_dollars': [44]}}",function,test_charge_then_capture,,
"{'language': 'python', 'functions': ['async_handler_generic_task'], 'classes': [], 'interfaces': [], 'imports': ['sqlalchemy.engine', 'main', 'main.modules'], 'calls': [['bootstrap_app', 13], ['instance', 20]], 'call_map': {'async_handler_generic_task': [], 'bootstrap_app': [13], 'instance': [20]}}",function,async_handler_generic_task,,
"{'language': 'python', 'functions': ['__init__', '__enter__', '__exit__'], 'classes': ['RedisLock'], 'interfaces': [], 'imports': ['types', 'typing', 'redis', 'typing_extensions', 'foundation.locks'], 'calls': [], 'call_map': {'__init__': [], '__enter__': [], '__exit__': []}}",function,__init__,,
"{'language': 'python', 'functions': ['__init__', '__enter__', '__exit__'], 'classes': ['RedisLock'], 'interfaces': [], 'imports': ['types', 'typing', 'redis', 'typing_extensions', 'foundation.locks'], 'calls': [], 'call_map': {'__init__': [], '__enter__': [], '__exit__': []}}",function,__enter__,,
"{'language': 'python', 'functions': ['__init__', '__enter__', '__exit__'], 'classes': ['RedisLock'], 'interfaces': [], 'imports': ['types', 'typing', 'redis', 'typing_extensions', 'foundation.locks'], 'calls': [], 'call_map': {'__init__': [], '__enter__': [], '__exit__': []}}",function,__exit__,,
"{'language': 'python', 'functions': ['bootstrap_app', '_setup_dependency_injection', '_setup_orm_events', 'insert_cb', 'update_cb', '_create_db_schema'], 'classes': ['AppContext'], 'interfaces': [], 'imports': ['dataclasses', 'os', 'dotenv', 'injector', 'sqlalchemy', 'sqlalchemy.engine', 'auctions', 'auctions_infrastructure', 'customer_relationship', 'db_infrastructure', 'main.modules', 'payments', 'processes', 'shipping', 'shipping_infrastructure', 'web_app_models', 'auctions_infrastructure', 'customer_relationship.models', 'web_app_models'], 'calls': [['create_engine', 48], ['_setup_dependency_injection', 49], ['_setup_orm_events', 50], ['_create_db_schema', 52], ['AppContext', 54], ['Db', 60], ['RedisMod', 61], ['Rq', 62], ['EventBusMod', 63], ['Configs', 64], ['Auctions', 65], ['AuctionsInfrastructure', 66], ['Shipping', 67], ['ShippingInfrastructure', 68], ['CustomerRelationship', 69], ['Payments', 70], ['Processes', 71]], 'call_map': {'bootstrap_app': [], 'create_engine': [48], '_setup_dependency_injection': [49], '_setup_orm_events': [50], '_create_db_schema': [52], 'AppContext': [54], 'Db': [60], 'RedisMod': [61], 'Rq': [62], 'EventBusMod': [63], 'Configs': [64], 'Auctions': [65], 'AuctionsInfrastructure': [66], 'Shipping': [67], 'ShippingInfrastructure': [68], 'CustomerRelationship': [69], 'Payments': [70], 'Processes': [71], 'insert_cb': [], 'update_cb': []}}",function,bootstrap_app,,
"{'language': 'python', 'functions': ['bootstrap_app', '_setup_dependency_injection', '_setup_orm_events', 'insert_cb', 'update_cb', '_create_db_schema'], 'classes': ['AppContext'], 'interfaces': [], 'imports': ['dataclasses', 'os', 'dotenv', 'injector', 'sqlalchemy', 'sqlalchemy.engine', 'auctions', 'auctions_infrastructure', 'customer_relationship', 'db_infrastructure', 'main.modules', 'payments', 'processes', 'shipping', 'shipping_infrastructure', 'web_app_models', 'auctions_infrastructure', 'customer_relationship.models', 'web_app_models'], 'calls': [['create_engine', 48], ['_setup_dependency_injection', 49], ['_setup_orm_events', 50], ['_create_db_schema', 52], ['AppContext', 54], ['Db', 60], ['RedisMod', 61], ['Rq', 62], ['EventBusMod', 63], ['Configs', 64], ['Auctions', 65], ['AuctionsInfrastructure', 66], ['Shipping', 67], ['ShippingInfrastructure', 68], ['CustomerRelationship', 69], ['Payments', 70], ['Processes', 71]], 'call_map': {'bootstrap_app': [], 'create_engine': [48], '_setup_dependency_injection': [49], '_setup_orm_events': [50], '_create_db_schema': [52], 'AppContext': [54], 'Db': [60], 'RedisMod': [61], 'Rq': [62], 'EventBusMod': [63], 'Configs': [64], 'Auctions': [65], 'AuctionsInfrastructure': [66], 'Shipping': [67], 'ShippingInfrastructure': [68], 'CustomerRelationship': [69], 'Payments': [70], 'Processes': [71], 'insert_cb': [], 'update_cb': []}}",function,_setup_dependency_injection,,
"{'language': 'python', 'functions': ['bootstrap_app', '_setup_dependency_injection', '_setup_orm_events', 'insert_cb', 'update_cb', '_create_db_schema'], 'classes': ['AppContext'], 'interfaces': [], 'imports': ['dataclasses', 'os', 'dotenv', 'injector', 'sqlalchemy', 'sqlalchemy.engine', 'auctions', 'auctions_infrastructure', 'customer_relationship', 'db_infrastructure', 'main.modules', 'payments', 'processes', 'shipping', 'shipping_infrastructure', 'web_app_models', 'auctions_infrastructure', 'customer_relationship.models', 'web_app_models'], 'calls': [['create_engine', 48], ['_setup_dependency_injection', 49], ['_setup_orm_events', 50], ['_create_db_schema', 52], ['AppContext', 54], ['Db', 60], ['RedisMod', 61], ['Rq', 62], ['EventBusMod', 63], ['Configs', 64], ['Auctions', 65], ['AuctionsInfrastructure', 66], ['Shipping', 67], ['ShippingInfrastructure', 68], ['CustomerRelationship', 69], ['Payments', 70], ['Processes', 71]], 'call_map': {'bootstrap_app': [], 'create_engine': [48], '_setup_dependency_injection': [49], '_setup_orm_events': [50], '_create_db_schema': [52], 'AppContext': [54], 'Db': [60], 'RedisMod': [61], 'Rq': [62], 'EventBusMod': [63], 'Configs': [64], 'Auctions': [65], 'AuctionsInfrastructure': [66], 'Shipping': [67], 'ShippingInfrastructure': [68], 'CustomerRelationship': [69], 'Payments': [70], 'Processes': [71], 'insert_cb': [], 'update_cb': []}}",function,_setup_orm_events,,
"{'language': 'python', 'functions': ['bootstrap_app', '_setup_dependency_injection', '_setup_orm_events', 'insert_cb', 'update_cb', '_create_db_schema'], 'classes': ['AppContext'], 'interfaces': [], 'imports': ['dataclasses', 'os', 'dotenv', 'injector', 'sqlalchemy', 'sqlalchemy.engine', 'auctions', 'auctions_infrastructure', 'customer_relationship', 'db_infrastructure', 'main.modules', 'payments', 'processes', 'shipping', 'shipping_infrastructure', 'web_app_models', 'auctions_infrastructure', 'customer_relationship.models', 'web_app_models'], 'calls': [['create_engine', 48], ['_setup_dependency_injection', 49], ['_setup_orm_events', 50], ['_create_db_schema', 52], ['AppContext', 54], ['Db', 60], ['RedisMod', 61], ['Rq', 62], ['EventBusMod', 63], ['Configs', 64], ['Auctions', 65], ['AuctionsInfrastructure', 66], ['Shipping', 67], ['ShippingInfrastructure', 68], ['CustomerRelationship', 69], ['Payments', 70], ['Processes', 71]], 'call_map': {'bootstrap_app': [], 'create_engine': [48], '_setup_dependency_injection': [49], '_setup_orm_events': [50], '_create_db_schema': [52], 'AppContext': [54], 'Db': [60], 'RedisMod': [61], 'Rq': [62], 'EventBusMod': [63], 'Configs': [64], 'Auctions': [65], 'AuctionsInfrastructure': [66], 'Shipping': [67], 'ShippingInfrastructure': [68], 'CustomerRelationship': [69], 'Payments': [70], 'Processes': [71], 'insert_cb': [], 'update_cb': []}}",function,insert_cb,,
"{'language': 'python', 'functions': ['bootstrap_app', '_setup_dependency_injection', '_setup_orm_events', 'insert_cb', 'update_cb', '_create_db_schema'], 'classes': ['AppContext'], 'interfaces': [], 'imports': ['dataclasses', 'os', 'dotenv', 'injector', 'sqlalchemy', 'sqlalchemy.engine', 'auctions', 'auctions_infrastructure', 'customer_relationship', 'db_infrastructure', 'main.modules', 'payments', 'processes', 'shipping', 'shipping_infrastructure', 'web_app_models', 'auctions_infrastructure', 'customer_relationship.models', 'web_app_models'], 'calls': [['create_engine', 48], ['_setup_dependency_injection', 49], ['_setup_orm_events', 50], ['_create_db_schema', 52], ['AppContext', 54], ['Db', 60], ['RedisMod', 61], ['Rq', 62], ['EventBusMod', 63], ['Configs', 64], ['Auctions', 65], ['AuctionsInfrastructure', 66], ['Shipping', 67], ['ShippingInfrastructure', 68], ['CustomerRelationship', 69], ['Payments', 70], ['Processes', 71]], 'call_map': {'bootstrap_app': [], 'create_engine': [48], '_setup_dependency_injection': [49], '_setup_orm_events': [50], '_create_db_schema': [52], 'AppContext': [54], 'Db': [60], 'RedisMod': [61], 'Rq': [62], 'EventBusMod': [63], 'Configs': [64], 'Auctions': [65], 'AuctionsInfrastructure': [66], 'Shipping': [67], 'ShippingInfrastructure': [68], 'CustomerRelationship': [69], 'Payments': [70], 'Processes': [71], 'insert_cb': [], 'update_cb': []}}",function,update_cb,,
